date1,date2,price1,price2,openDate1,openDate2,closeDate1,closeDate2
2020.12.31 07:13:00,2021.01.06 03:04:00,1941.220,1955.280,2020.12.31 07:13:00,2021.01.04 01:00:00,2021.01.05 17:07:00,2021.01.06 03:04:00
2021.01.06 06:14:00,2021.01.06 12:13:00,1955.390,1959.410,2021.01.06 06:14:00,2021.01.06 06:24:00,2021.01.06 11:39:00,2021.01.06 12:13:00
2021.01.06 18:14:00,2021.01.07 08:46:00,1922.160,1927.620,2021.01.06 18:14:00,2021.01.06 18:25:00,2021.01.07 08:30:00,2021.01.07 08:46:00
2021.01.08 10:00:00,2021.01.08 14:05:00,1890.780,1894.460,2021.01.08 10:00:00,2021.01.08 10:01:00,2021.01.08 12:58:00,2021.01.08 14:05:00
2021.01.08 20:25:00,2021.01.11 01:03:00,1848.560,1856.460,2021.01.08 20:25:00,2021.01.08 20:30:00,2021.01.11 01:00:00,2021.01.11 01:03:00
2021.01.11 03:31:00,2021.01.11 10:17:00,1847.580,1855.450,2021.01.11 03:31:00,2021.01.11 03:41:00,2021.01.11 10:01:00,2021.01.11 10:17:00
2021.01.11 16:20:00,2021.01.11 20:14:00,1846.960,1851.730,2021.01.11 16:20:00,2021.01.11 16:31:00,2021.01.11 18:40:00,2021.01.11 20:14:00
2021.01.12 03:06:00,2021.01.12 12:14:00,1859.230,1863.920,2021.01.12 03:06:00,2021.01.12 04:28:00,2021.01.12 11:47:00,2021.01.12 12:14:00
2021.01.12 16:06:00,2021.01.12 16:31:00,1845.710,1848.180,2021.01.12 16:06:00,2021.01.12 16:07:00,2021.01.12 16:25:00,2021.01.12 16:31:00
2021.01.12 19:43:00,2021.01.13 03:48:00,1857.600,1863.020,2021.01.12 19:43:00,2021.01.12 20:30:00,2021.01.13 03:27:00,2021.01.13 03:48:00
2021.01.13 11:15:00,2021.01.13 16:07:00,1858.620,1861.170,2021.01.13 11:15:00,2021.01.13 11:30:00,2021.01.13 16:05:00,2021.01.13 16:07:00
2021.01.14 04:31:00,2021.01.14 20:01:00,1851.350,1857.540,2021.01.14 04:31:00,2021.01.14 04:33:00,2021.01.14 19:51:00,2021.01.14 20:01:00
2021.01.14 21:52:00,2021.01.15 11:49:00,1854.110,1857.040,2021.01.14 21:52:00,2021.01.14 22:43:00,2021.01.15 11:35:00,2021.01.15 11:49:00
2021.01.18 01:35:00,2021.01.18 08:49:00,1832.490,1840.780,2021.01.18 01:35:00,2021.01.18 01:36:00,2021.01.18 07:33:00,2021.01.18 08:49:00
2021.01.18 14:19:00,2021.01.20 09:59:00,1851.720,1857.320,2021.01.18 14:19:00,2021.01.18 16:13:00,2021.01.20 08:11:00,2021.01.20 09:59:00
2021.01.20 15:15:00,2021.01.21 08:54:00,1866.150,1875.070,2021.01.20 15:15:00,2021.01.20 15:43:00,2021.01.20 20:27:00,2021.01.21 08:54:00
2021.01.21 16:02:00,2021.01.21 22:56:00,1868.510,1871.460,2021.01.21 16:02:00,2021.01.21 16:07:00,2021.01.21 22:30:00,2021.01.21 22:56:00
2021.01.22 15:32:00,2021.01.25 03:01:00,1855.010,1859.980,2021.01.22 15:32:00,2021.01.22 15:53:00,2021.01.22 23:54:00,2021.01.25 03:01:00
2021.01.25 08:38:00,2021.01.25 15:24:00,1864.050,1867.880,2021.01.25 08:38:00,2021.01.25 11:30:00,2021.01.25 15:13:00,2021.01.25 15:24:00
2021.01.25 18:15:00,2021.01.26 06:07:00,1858.680,1861.710,2021.01.25 18:15:00,2021.01.25 18:19:00,2021.01.26 04:29:00,2021.01.26 06:07:00
2021.01.27 03:51:00,2021.01.27 10:03:00,1850.510,1853.110,2021.01.27 03:51:00,2021.01.27 03:58:00,2021.01.27 10:01:00,2021.01.27 10:03:00
2021.01.27 16:45:00,2021.01.27 18:05:00,1846.460,1850.560,2021.01.27 16:45:00,2021.01.27 16:59:00,2021.01.27 17:53:00,2021.01.27 18:05:00
2021.01.28 03:39:00,2021.01.29 16:22:00,1866.180,1875.610,2021.01.28 03:39:00,2021.01.28 15:44:00,2021.01.29 15:29:00,2021.01.29 16:22:00
2021.01.29 22:59:00,2021.02.01 10:14:00,1863.670,1871.830,2021.01.29 22:59:00,2021.02.01 01:00:00,2021.02.01 10:09:00,2021.02.01 10:14:00
2021.02.02 16:55:00,2021.02.03 04:30:00,1841.830,1844.950,2021.02.02 16:55:00,2021.02.02 16:59:00,2021.02.03 04:04:00,2021.02.03 04:30:00
2021.02.03 12:26:00,2021.02.03 15:26:00,1839.550,1842.350,2021.02.03 12:26:00,2021.02.03 12:43:00,2021.02.03 15:24:00,2021.02.03 15:26:00
2021.02.04 11:18:00,2021.02.04 15:19:00,1817.160,1819.500,2021.02.04 11:18:00,2021.02.04 11:21:00,2021.02.04 15:03:00,2021.02.04 15:19:00
2021.02.04 17:00:00,2021.02.05 10:30:00,1805.940,1811.340,2021.02.04 17:00:00,2021.02.04 17:05:00,2021.02.05 10:11:00,2021.02.05 10:30:00
2021.02.05 15:20:00,2021.02.08 17:47:00,1829.960,1839.110,2021.02.05 15:20:00,2021.02.05 17:25:00,2021.02.08 15:59:00,2021.02.08 17:47:00
2021.02.09 01:00:00,2021.02.09 11:56:00,1844.180,1848.580,2021.02.09 01:00:00,2021.02.09 02:55:00,2021.02.09 11:16:00,2021.02.09 11:56:00
2021.02.09 16:41:00,2021.02.09 17:24:00,1842.960,1845.770,2021.02.09 16:41:00,2021.02.09 16:44:00,2021.02.09 17:13:00,2021.02.09 17:24:00
2021.02.10 03:12:00,2021.02.10 09:31:00,1844.160,1846.960,2021.02.10 03:12:00,2021.02.10 03:45:00,2021.02.10 09:16:00,2021.02.10 09:31:00
2021.02.10 15:00:00,2021.02.10 15:44:00,1850.440,1855.370,2021.02.10 15:00:00,2021.02.10 15:10:00,2021.02.10 15:32:00,2021.02.10 15:44:00
2021.02.10 18:19:00,2021.02.10 21:33:00,1844.070,1846.390,2021.02.10 18:19:00,2021.02.10 18:27:00,2021.02.10 21:31:00,2021.02.10 21:33:00
2021.02.11 05:24:00,2021.02.11 15:21:00,1844.560,1847.560,2021.02.11 05:24:00,2021.02.11 06:11:00,2021.02.11 15:12:00,2021.02.11 15:21:00
2021.02.12 15:37:00,2021.02.12 17:55:00,1826.040,1830.690,2021.02.12 15:37:00,2021.02.12 16:01:00,2021.02.12 17:50:00,2021.02.12 17:55:00
2021.02.12 22:11:00,2021.02.15 04:01:00,1825.080,1827.030,2021.02.12 22:11:00,2021.02.12 22:55:00,2021.02.15 03:47:00,2021.02.15 04:01:00
2021.02.15 12:13:00,2021.02.16 05:59:00,1824.380,1826.490,2021.02.15 12:13:00,2021.02.15 12:20:00,2021.02.16 05:38:00,2021.02.16 05:59:00
2021.02.17 11:50:00,2021.02.17 15:00:00,1791.420,1793.420,2021.02.17 11:50:00,2021.02.17 12:02:00,2021.02.17 14:39:00,2021.02.17 15:00:00
2021.02.17 18:15:00,2021.02.18 10:55:00,1783.830,1788.960,2021.02.17 18:15:00,2021.02.17 18:37:00,2021.02.18 10:44:00,2021.02.18 10:55:00
2021.02.19 03:33:00,2021.02.19 08:17:00,1773.960,1777.520,2021.02.19 03:33:00,2021.02.19 03:41:00,2021.02.19 08:08:00,2021.02.19 08:17:00
2021.02.19 13:56:00,2021.02.19 16:49:00,1786.090,1791.560,2021.02.19 13:56:00,2021.02.19 15:06:00,2021.02.19 16:46:00,2021.02.19 16:49:00
2021.02.19 20:34:00,2021.02.23 05:03:00,1808.000,1816.030,2021.02.19 20:34:00,2021.02.22 03:07:00,2021.02.23 03:12:00,2021.02.23 05:03:00
2021.02.23 16:50:00,2021.02.23 17:42:00,1807.490,1810.830,2021.02.23 16:50:00,2021.02.23 16:53:00,2021.02.23 17:28:00,2021.02.23 17:42:00
2021.02.23 20:54:00,2021.02.24 04:30:00,1810.850,1813.750,2021.02.23 20:54:00,2021.02.23 22:11:00,2021.02.24 04:21:00,2021.02.24 04:30:00
2021.02.24 16:58:00,2021.02.25 01:00:00,1800.780,1805.330,2021.02.24 16:58:00,2021.02.24 17:15:00,2021.02.24 22:39:00,2021.02.25 01:00:00
2021.02.26 18:57:00,2021.03.01 09:36:00,1751.030,1759.850,2021.02.26 18:57:00,2021.02.26 20:27:00,2021.03.01 08:04:00,2021.03.01 09:36:00
2021.03.01 22:08:00,2021.03.02 02:55:00,1726.190,1728.480,2021.03.01 22:08:00,2021.03.01 22:12:00,2021.03.02 02:35:00,2021.03.02 02:55:00
2021.03.02 05:24:00,2021.03.03 01:22:00,1733.760,1740.470,2021.03.02 05:24:00,2021.03.02 07:56:00,2021.03.02 23:08:00,2021.03.03 01:22:00
2021.03.03 17:44:00,2021.03.03 18:26:00,1719.610,1725.130,2021.03.03 17:44:00,2021.03.03 17:49:00,2021.03.03 18:05:00,2021.03.03 18:26:00
2021.03.04 06:05:00,2021.03.04 15:01:00,1718.960,1723.180,2021.03.04 06:05:00,2021.03.04 06:25:00,2021.03.04 14:59:00,2021.03.04 15:01:00
2021.03.05 03:13:00,2021.03.05 09:40:00,1695.570,1700.430,2021.03.05 03:13:00,2021.03.05 03:27:00,2021.03.05 09:01:00,2021.03.05 09:40:00
2021.03.05 10:54:00,2021.03.05 15:00:00,1697.350,1699.660,2021.03.05 10:54:00,2021.03.05 10:57:00,2021.03.05 14:54:00,2021.03.05 15:00:00
2021.03.05 15:32:00,2021.03.08 04:05:00,1708.790,1714.280,2021.03.05 15:32:00,2021.03.05 15:42:00,2021.03.08 03:40:00,2021.03.08 04:05:00
2021.03.08 19:16:00,2021.03.09 16:39:00,1710.820,1720.590,2021.03.08 19:16:00,2021.03.09 05:14:00,2021.03.09 15:47:00,2021.03.09 16:39:00
2021.03.10 13:40:00,2021.03.11 11:16:00,1733.490,1739.850,2021.03.10 13:40:00,2021.03.10 15:30:00,2021.03.11 09:08:00,2021.03.11 11:16:00
2021.03.11 16:45:00,2021.03.11 20:05:00,1724.320,1728.350,2021.03.11 16:45:00,2021.03.11 16:46:00,2021.03.11 20:01:00,2021.03.11 20:05:00
2021.03.12 11:56:00,2021.03.15 03:30:00,1726.960,1734.040,2021.03.12 11:56:00,2021.03.12 18:08:00,2021.03.15 02:58:00,2021.03.15 03:30:00
2021.03.15 07:41:00,2021.03.16 16:37:00,1737.180,1741.270,2021.03.15 07:41:00,2021.03.15 10:52:00,2021.03.16 16:26:00,2021.03.16 16:37:00
2021.03.16 17:48:00,2021.03.17 08:31:00,1735.550,1737.930,2021.03.16 17:48:00,2021.03.16 18:41:00,2021.03.17 07:59:00,2021.03.17 08:31:00
2021.03.17 16:02:00,2021.03.18 05:03:00,1749.190,1755.530,2021.03.17 16:02:00,2021.03.17 16:23:00,2021.03.18 02:06:00,2021.03.18 05:03:00
2021.03.18 15:29:00,2021.03.19 09:40:00,1740.120,1745.390,2021.03.18 15:29:00,2021.03.18 16:26:00,2021.03.19 08:24:00,2021.03.19 09:40:00
2021.03.19 15:42:00,2021.03.22 00:00:00,1743.800,1746.850,2021.03.19 15:42:00,2021.03.19 16:39:00,2021.03.19 22:42:00,2021.03.22 00:00:00
2021.03.22 03:30:00,2021.03.22 06:56:00,1740.680,1743.060,2021.03.22 03:30:00,2021.03.22 03:45:00,2021.03.22 06:14:00,2021.03.22 06:56:00
2021.03.22 09:48:00,2021.03.22 20:01:00,1738.170,1741.080,2021.03.22 09:48:00,2021.03.22 10:13:00,2021.03.22 18:16:00,2021.03.22 20:01:00
2021.03.23 04:32:00,2021.03.23 12:12:00,1740.000,1742.600,2021.03.23 04:32:00,2021.03.23 04:59:00,2021.03.23 12:07:00,2021.03.23 12:12:00
2021.03.24 03:03:00,2021.03.25 05:16:00,1736.090,1739.160,2021.03.24 03:03:00,2021.03.24 03:32:00,2021.03.25 05:07:00,2021.03.25 05:16:00
2021.03.25 14:45:00,2021.03.25 15:44:00,1741.060,1745.520,2021.03.25 14:45:00,2021.03.25 15:01:00,2021.03.25 15:33:00,2021.03.25 15:44:00
2021.03.25 19:02:00,2021.03.26 17:16:00,1732.840,1736.730,2021.03.25 19:02:00,2021.03.25 19:03:00,2021.03.26 17:04:00,2021.03.26 17:16:00
2021.03.31 05:58:00,2021.03.31 20:29:00,1707.500,1715.350,2021.03.31 05:58:00,2021.03.31 13:34:00,2021.03.31 18:57:00,2021.03.31 20:29:00
2021.04.01 01:01:00,2021.04.01 10:28:00,1716.100,1720.070,2021.04.01 01:01:00,2021.04.01 04:55:00,2021.04.01 10:10:00,2021.04.01 10:28:00
2021.04.01 14:12:00,2021.04.01 23:50:00,1726.060,1730.380,2021.04.01 14:12:00,2021.04.01 14:56:00,2021.04.01 20:17:00,2021.04.01 23:50:00
2021.04.05 09:10:00,2021.04.06 18:58:00,1740.480,1745.500,2021.04.05 09:10:00,2021.04.05 15:35:00,2021.04.06 17:29:00,2021.04.06 18:58:00
2021.04.07 15:18:00,2021.04.07 18:14:00,1740.400,1743.210,2021.04.07 15:18:00,2021.04.07 15:27:00,2021.04.07 17:56:00,2021.04.07 18:14:00
2021.04.08 04:20:00,2021.04.08 17:45:00,1753.190,1758.660,2021.04.08 04:20:00,2021.04.08 08:29:00,2021.04.08 16:30:00,2021.04.08 17:45:00
2021.04.09 16:16:00,2021.04.09 17:48:00,1743.640,1746.850,2021.04.09 16:16:00,2021.04.09 16:22:00,2021.04.09 17:41:00,2021.04.09 17:48:00
2021.04.12 08:37:00,2021.04.12 15:03:00,1743.020,1745.050,2021.04.12 08:37:00,2021.04.12 08:56:00,2021.04.12 14:50:00,2021.04.12 15:03:00
2021.04.12 21:46:00,2021.04.13 05:57:00,1734.320,1736.420,2021.04.12 21:46:00,2021.04.12 21:49:00,2021.04.13 05:12:00,2021.04.13 05:57:00
2021.04.13 10:10:00,2021.04.14 04:02:00,1743.390,1749.340,2021.04.13 10:10:00,2021.04.13 15:12:00,2021.04.13 20:01:00,2021.04.14 04:02:00
2021.04.14 17:21:00,2021.04.15 18:43:00,1761.880,1769.640,2021.04.14 17:21:00,2021.04.15 09:25:00,2021.04.15 17:12:00,2021.04.15 18:43:00
2021.04.16 05:43:00,2021.04.19 13:22:00,1783.940,1790.040,2021.04.16 05:43:00,2021.04.16 12:51:00,2021.04.19 10:43:00,2021.04.19 13:22:00
2021.04.20 12:38:00,2021.04.22 04:42:00,1790.900,1797.870,2021.04.20 12:38:00,2021.04.20 14:06:00,2021.04.21 19:59:00,2021.04.22 04:42:00
2021.04.22 19:04:00,2021.04.23 16:03:00,1791.990,1795.990,2021.04.22 19:04:00,2021.04.22 20:07:00,2021.04.23 15:19:00,2021.04.23 16:03:00
2021.04.23 17:31:00,2021.04.26 08:35:00,1780.760,1783.460,2021.04.23 17:31:00,2021.04.23 17:34:00,2021.04.26 08:19:00,2021.04.26 08:35:00
2021.04.26 15:21:00,2021.04.27 15:25:00,1781.750,1785.600,2021.04.26 15:21:00,2021.04.26 15:40:00,2021.04.27 15:16:00,2021.04.27 15:25:00
2021.04.28 15:30:00,2021.04.29 05:12:00,1784.470,1789.990,2021.04.28 15:30:00,2021.04.28 16:02:00,2021.04.29 03:57:00,2021.04.29 05:12:00
2021.04.29 17:00:00,2021.04.29 23:00:00,1770.960,1774.860,2021.04.29 17:00:00,2021.04.29 17:08:00,2021.04.29 21:43:00,2021.04.29 23:00:00
2021.04.30 17:06:00,2021.05.03 17:32:00,1791.030,1797.900,2021.04.30 17:06:00,2021.05.03 06:21:00,2021.05.03 16:50:00,2021.05.03 17:32:00
2021.05.04 14:51:00,2021.05.04 17:05:00,1795.050,1799.120,2021.05.04 14:51:00,2021.05.04 15:28:00,2021.05.04 16:59:00,2021.05.04 17:05:00
2021.05.04 19:01:00,2021.05.05 06:43:00,1780.680,1783.310,2021.05.04 19:01:00,2021.05.04 19:02:00,2021.05.05 06:09:00,2021.05.05 06:43:00
2021.05.05 15:31:00,2021.05.10 16:33:00,1830.420,1845.490,2021.05.05 15:31:00,2021.05.06 08:28:00,2021.05.07 23:47:00,2021.05.10 16:33:00
2021.05.11 04:03:00,2021.05.11 14:20:00,1839.660,1841.800,2021.05.11 04:03:00,2021.05.11 04:10:00,2021.05.11 13:57:00,2021.05.11 14:20:00
2021.05.11 16:25:00,2021.05.11 23:04:00,1834.210,1838.320,2021.05.11 16:25:00,2021.05.11 16:44:00,2021.05.11 21:11:00,2021.05.11 23:04:00
2021.05.12 06:02:00,2021.05.12 15:03:00,1833.660,1835.770,2021.05.12 06:02:00,2021.05.12 06:20:00,2021.05.12 14:56:00,2021.05.12 15:03:00
2021.05.12 15:31:00,2021.05.12 16:03:00,1838.770,1843.660,2021.05.12 15:31:00,2021.05.12 15:32:00,2021.05.12 15:57:00,2021.05.12 16:03:00
2021.05.13 13:22:00,2021.05.17 08:32:00,1845.210,1855.390,2021.05.13 13:22:00,2021.05.13 17:02:00,2021.05.17 04:03:00,2021.05.17 08:32:00
2021.05.17 16:02:00,2021.05.18 15:31:00,1868.700,1875.000,2021.05.17 16:02:00,2021.05.17 16:37:00,2021.05.18 14:40:00,2021.05.18 15:31:00
2021.05.18 17:04:00,2021.05.19 09:06:00,1871.680,1873.910,2021.05.18 17:04:00,2021.05.18 17:20:00,2021.05.19 09:01:00,2021.05.19 09:06:00
2021.05.19 14:49:00,2021.05.19 16:57:00,1882.420,1890.040,2021.05.19 14:49:00,2021.05.19 15:20:00,2021.05.19 16:39:00,2021.05.19 16:57:00
2021.05.19 22:00:00,2021.05.20 08:32:00,1875.490,1879.050,2021.05.19 22:00:00,2021.05.19 22:13:00,2021.05.20 08:22:00,2021.05.20 08:32:00
2021.05.20 13:14:00,2021.05.20 19:51:00,1880.120,1883.870,2021.05.20 13:14:00,2021.05.20 14:10:00,2021.05.20 19:23:00,2021.05.20 19:51:00
2021.05.21 05:42:00,2021.05.21 16:07:00,1885.500,1889.310,2021.05.21 05:42:00,2021.05.21 07:25:00,2021.05.21 15:30:00,2021.05.21 16:07:00
2021.05.21 19:15:00,2021.05.24 04:55:00,1883.320,1886.990,2021.05.21 19:15:00,2021.05.21 20:25:00,2021.05.24 04:04:00,2021.05.24 04:55:00
2021.05.24 11:39:00,2021.05.24 15:33:00,1884.070,1886.220,2021.05.24 11:39:00,2021.05.24 11:45:00,2021.05.24 15:26:00,2021.05.24 15:33:00
2021.05.25 04:24:00,2021.05.26 15:41:00,1904.580,1912.730,2021.05.25 04:24:00,2021.05.25 09:43:00,2021.05.26 12:29:00,2021.05.26 15:41:00
2021.05.26 20:51:00,2021.05.27 09:06:00,1900.780,1903.700,2021.05.26 20:51:00,2021.05.26 21:30:00,2021.05.27 08:51:00,2021.05.27 09:06:00
2021.05.27 16:34:00,2021.05.27 22:13:00,1896.600,1898.800,2021.05.27 16:34:00,2021.05.27 16:35:00,2021.05.27 21:38:00,2021.05.27 22:13:00
2021.05.28 15:12:00,2021.06.01 09:45:00,1909.260,1916.520,2021.05.28 15:12:00,2021.05.28 15:33:00,2021.06.01 04:22:00,2021.06.01 09:45:00
2021.06.01 17:53:00,2021.06.01 19:33:00,1901.180,1903.840,2021.06.01 17:53:00,2021.06.01 17:59:00,2021.06.01 19:05:00,2021.06.01 19:33:00
2021.06.02 14:15:00,2021.06.03 04:00:00,1906.500,1909.590,2021.06.02 14:15:00,2021.06.02 14:54:00,2021.06.02 20:50:00,2021.06.03 04:00:00
2021.06.04 04:56:00,2021.06.04 17:30:00,1886.800,1896.150,2021.06.04 04:56:00,2021.06.04 05:45:00,2021.06.04 16:29:00,2021.06.04 17:30:00
2021.06.07 10:22:00,2021.06.08 04:22:00,1898.900,1903.320,2021.06.07 10:22:00,2021.06.07 14:30:00,2021.06.08 03:01:00,2021.06.08 04:22:00
2021.06.08 11:26:00,2021.06.08 15:37:00,1899.710,1903.700,2021.06.08 11:26:00,2021.06.08 13:16:00,2021.06.08 15:29:00,2021.06.08 15:37:00
2021.06.08 16:57:00,2021.06.09 16:44:00,1895.700,1898.920,2021.06.08 16:57:00,2021.06.08 17:00:00,2021.06.09 16:35:00,2021.06.09 16:44:00
2021.06.10 15:31:00,2021.06.11 10:21:00,1896.380,1903.050,2021.06.10 15:31:00,2021.06.10 15:34:00,2021.06.10 22:09:00,2021.06.11 10:21:00
2021.06.14 15:46:00,2021.06.14 17:32:00,1863.960,1869.730,2021.06.14 15:46:00,2021.06.14 16:35:00,2021.06.14 17:20:00,2021.06.14 17:32:00
2021.06.15 04:47:00,2021.06.15 09:40:00,1866.730,1869.140,2021.06.15 04:47:00,2021.06.15 05:14:00,2021.06.15 09:34:00,2021.06.15 09:40:00
2021.06.15 19:57:00,2021.06.16 20:59:00,1860.700,1863.190,2021.06.15 19:57:00,2021.06.15 20:23:00,2021.06.16 20:58:00,2021.06.16 20:59:00
2021.06.16 23:42:00,2021.06.17 05:23:00,1820.640,1825.230,2021.06.16 23:42:00,2021.06.16 23:43:00,2021.06.17 04:56:00,2021.06.17 05:23:00
2021.06.17 18:31:00,2021.06.18 12:55:00,1791.030,1797.160,2021.06.17 18:31:00,2021.06.17 18:53:00,2021.06.18 12:03:00,2021.06.18 12:55:00
2021.06.18 23:07:00,2021.06.21 12:54:00,1780.590,1785.860,2021.06.18 23:07:00,2021.06.21 01:04:00,2021.06.21 11:10:00,2021.06.21 12:54:00
2021.06.21 17:03:00,2021.06.22 06:28:00,1786.410,1790.060,2021.06.21 17:03:00,2021.06.21 17:07:00,2021.06.22 06:01:00,2021.06.22 06:28:00
2021.06.22 15:37:00,2021.06.23 17:00:00,1789.870,1794.910,2021.06.22 15:37:00,2021.06.22 16:05:00,2021.06.23 16:44:00,2021.06.23 17:00:00
